ID_MEDICO,ID_SERVICIO
865237,Consultas medicas con especialistas
865238,Consultas odontologicas
865239,Terapia post traumática
865240,Examenes de sangre
865241,Examenes de sangre
865242,Examen de sangre
865243,Terapia post traumática
865244,Hospitalización por infarto
865245,Examenes de sangre
865246,Consultas odontologicas
865247,Consultas odontologicas
865248,Consulta progreso de diabetes
865249,Hospitalización por infarto
865250,Radiografias
865251,Cirugía de corazón
865252,Consultas medicas con especialistas
865253,Examen de sangre
865254,Consultas odontologicas
865255,Consultas medicas con medico general
865256,Examen de sangre
865257,Hospitalización por infarto
865258,Remisión cardiólogo
865259,Consulta malestar general
865260,Examenes de sangre
865261,Consulta dolor cardiaco
865262,Consulta malestar general
865263,Consulta dolor cardiaco
865264,Consultas medicas con especialistas
865265,Examen de sangre
865266,Examen de sangre
865267,Cirugía de corazón
865268,Jornadas de vacunacion
865269,Terapia post traumática
865270,Examen de sangre
865271,Cirugía de corazón
865272,Consulta malestar general
865273,Jornadas de vacunacion
865274,Consulta dolor cardiaco
865275,Hospitalización por infarto
865276,Hospitalización por infarto
865277,Examenes de sangre
865278,Radiografias
865279,Consultas odontologicas
865280,Cirugía de corazón
865281,Cirugía de corazón
865282,Remisión cardiólogo
865283,Hospitalización por infarto
865284,Consultas odontologicas
865285,Consulta progreso de diabetes
865286,Radiografias
865287,Consultas odontologicas
865288,Consultas odontologicas
865289,Terapia post traumática
865290,Consulta progreso de diabetes
865291,Examenes de sangre
865292,Radiografias
865293,Jornadas de vacunacion
865294,Consulta progreso de diabetes
865295,Radiografias
865296,Consultas medicas con medico general
865297,Terapia post traumática
865298,Consulta malestar general
865299,Radiografias
865300,Cirugía de corazón
865301,Jornadas de vacunacion
865302,Cirugía de corazón
865303,Consulta dolor cardiaco
865304,Cirugía de corazón
865305,Consulta malestar general
865306,Consultas medicas con medico general
865307,Jornadas de vacunacion
865308,Terapia post traumática
865309,Remisión cardiólogo
865310,Radiografias
865311,Consultas odontologicas
865312,Terapia post traumática
865313,Jornadas de vacunacion
865314,Remisión cardiólogo
865315,Radiografias
865316,Consultas medicas con especialistas
865317,Examenes de sangre
865318,Hospitalización por infarto
865319,Examenes de sangre
865320,Terapia post traumática
865321,Consulta malestar general
865322,Hospitalización por infarto
865323,Consultas medicas con especialistas
865324,Cirugía de corazón
865325,Consulta progreso de diabetes
865326,Consultas medicas con medico general
865327,Cirugía de corazón
865328,Examen de sangre
865329,Remisión cardiólogo
865330,Remisión cardiólogo
865331,Hospitalización por infarto
865332,Examen de sangre
865333,Cirugía de corazón
865334,Remisión cardiólogo
865335,Examen de sangre
865336,Consultas medicas con medico general
865337,Consultas medicas con especialistas
865338,Examenes de sangre
865339,Consulta progreso de diabetes
865340,Consultas medicas con medico general
865341,Consulta dolor cardiaco
865342,Consultas odontologicas
865343,Consulta progreso de diabetes
865344,Radiografias
865345,Jornadas de vacunacion
865346,Consultas odontologicas
865347,Examenes de sangre
865348,Remisión cardiólogo
865349,Jornadas de vacunacion
865350,Consulta malestar general
865351,Jornadas de vacunacion
865352,Cirugía de corazón
865353,Hospitalización por infarto
865354,Examenes de sangre
865355,Consultas medicas con medico general
865356,Consultas odontologicas
865357,Consulta progreso de diabetes
865358,Radiografias
865359,Consultas medicas con medico general
865360,Consultas odontologicas
865361,Radiografias
865362,Cirugía de corazón
865363,Remisión cardiólogo
865364,Consulta progreso de diabetes
865365,Remisión cardiólogo
865366,Consulta dolor cardiaco
865367,Remisión cardiólogo
865368,Consultas odontologicas
865369,Consultas odontologicas
865370,Consultas odontologicas
865371,Examenes de sangre
865372,Examen de sangre
865373,Examen de sangre
865374,Consultas odontologicas
865375,Consultas medicas con medico general
865376,Cirugía de corazón
865377,Jornadas de vacunacion
865378,Consultas medicas con especialistas
865379,Consulta malestar general
865380,Radiografias
865381,Remisión cardiólogo
865382,Jornadas de vacunacion
865383,Jornadas de vacunacion
865384,Jornadas de vacunacion
865385,Consulta dolor cardiaco
865386,Consulta progreso de diabetes
865387,Hospitalización por infarto
865388,Consulta progreso de diabetes
865389,Examenes de sangre
865390,Examen de sangre
865391,Remisión cardiólogo
865392,Consultas medicas con especialistas
865393,Consultas medicas con especialistas
865394,Hospitalización por infarto
865395,Consulta progreso de diabetes
865396,Jornadas de vacunacion
865397,Consultas odontologicas
865398,Consultas medicas con especialistas
865399,Jornadas de vacunacion
865400,Radiografias
865401,Consulta dolor cardiaco
865402,Cirugía de corazón
865403,Terapia post traumática
865404,Terapia post traumática
865405,Radiografias
865406,Hospitalización por infarto
865407,Cirugía de corazón
865408,Jornadas de vacunacion
865409,Consultas medicas con medico general
865410,Cirugía de corazón
865411,Jornadas de vacunacion
865412,Consulta dolor cardiaco
865413,Consultas odontologicas
865414,Examen de sangre
865415,Examen de sangre
865416,Consultas odontologicas
865417,Remisión cardiólogo
865418,Consultas medicas con especialistas
865419,Consulta dolor cardiaco
865420,Consultas odontologicas
865421,Consulta progreso de diabetes
865422,Consultas medicas con medico general
865423,Cirugía de corazón
865424,Consultas medicas con especialistas
865425,Remisión cardiólogo
865426,Remisión cardiólogo
865427,Consultas medicas con medico general
865428,Consultas medicas con medico general
865429,Cirugía de corazón
865430,Cirugía de corazón
865431,Cirugía de corazón
865432,Jornadas de vacunacion
865433,Consulta progreso de diabetes
865434,Hospitalización por infarto
865435,Consultas medicas con especialistas
865436,Consultas medicas con especialistas
865437,Consulta malestar general
865438,Consultas medicas con especialistas
865439,Terapia post traumática
865440,Terapia post traumática
865441,Consulta progreso de diabetes
865442,Hospitalización por infarto
865443,Consultas odontologicas
865444,Consultas odontologicas
865445,Remisión cardiólogo
865446,Consultas medicas con medico general
865447,Radiografias
865448,Consultas medicas con medico general
865449,Hospitalización por infarto
865450,Radiografias
865451,Terapia post traumática
865452,Hospitalización por infarto
865453,Consulta progreso de diabetes
865454,Examenes de sangre
865455,Remisión cardiólogo
865456,Remisión cardiólogo
865457,Consultas odontologicas
865458,Cirugía de corazón
865459,Consultas odontologicas
865460,Remisión cardiólogo
865461,Consultas odontologicas
865462,Consultas medicas con especialistas
865463,Examenes de sangre
865464,Examenes de sangre
865465,Examenes de sangre
865466,Consultas medicas con medico general
865467,Consulta malestar general
865468,Examen de sangre
865469,Examen de sangre
865470,Jornadas de vacunacion
865471,Consulta malestar general
865472,Consulta dolor cardiaco
865473,Consultas odontologicas
865474,Consulta progreso de diabetes
865475,Hospitalización por infarto
865476,Consultas odontologicas
865477,Consulta malestar general
865478,Consultas medicas con medico general
865479,Consulta malestar general
865480,Consulta malestar general
865481,Cirugía de corazón
865482,Consultas medicas con especialistas
865483,Consultas medicas con especialistas
865484,Cirugía de corazón
865485,Radiografias
865486,Examen de sangre
865487,Terapia post traumática
865488,Radiografias
865489,Remisión cardiólogo
865490,Hospitalización por infarto
865491,Terapia post traumática
865492,Hospitalización por infarto
865493,Examenes de sangre
865494,Consultas medicas con medico general
865495,Consulta progreso de diabetes
865496,Consultas medicas con especialistas
865497,Remisión cardiólogo
865498,Consulta progreso de diabetes
865499,Cirugía de corazón
865500,Consulta progreso de diabetes
865501,Consultas medicas con medico general
865502,Examen de sangre
865503,Hospitalización por infarto
865504,Consulta dolor cardiaco
865505,Radiografias
865506,Terapia post traumática
865507,Remisión cardiólogo
865508,Consulta malestar general
865509,Hospitalización por infarto
865510,Consulta dolor cardiaco
865511,Consulta dolor cardiaco
865512,Cirugía de corazón
865513,Cirugía de corazón
865514,Remisión cardiólogo
865515,Hospitalización por infarto
865516,Examen de sangre
865517,Consulta malestar general
865518,Consulta malestar general
865519,Terapia post traumática
865520,Consultas odontologicas
865521,Cirugía de corazón
865522,Examenes de sangre
865523,Terapia post traumática
865524,Consulta dolor cardiaco
865525,Cirugía de corazón
865526,Jornadas de vacunacion
865527,Consulta progreso de diabetes
865528,Consultas medicas con medico general
865529,Consultas medicas con especialistas
865530,Cirugía de corazón
865531,Jornadas de vacunacion
865532,Hospitalización por infarto
865533,Consulta dolor cardiaco
865534,Consultas medicas con medico general
865535,Consultas medicas con especialistas
865536,Consulta malestar general
865537,Examen de sangre
865538,Jornadas de vacunacion
865539,Consultas medicas con medico general
865540,Radiografias
865541,Radiografias
865542,Remisión cardiólogo
865543,Remisión cardiólogo
865544,Consulta progreso de diabetes
865545,Examen de sangre
865546,Hospitalización por infarto
865547,Examen de sangre
865548,Consultas medicas con medico general
865549,Remisión cardiólogo
865550,Hospitalización por infarto
865551,Hospitalización por infarto
865552,Hospitalización por infarto
865553,Hospitalización por infarto
865554,Consultas medicas con medico general
865555,Terapia post traumática
865556,Consultas odontologicas
865557,Consulta dolor cardiaco
865558,Consultas medicas con medico general
865559,Consulta dolor cardiaco
865560,Consultas medicas con medico general
865561,Hospitalización por infarto
865562,Remisión cardiólogo
865563,Consulta dolor cardiaco
865564,Radiografias
865565,Examen de sangre
865566,Hospitalización por infarto
865567,Consulta malestar general
865568,Examenes de sangre
865569,Remisión cardiólogo
865570,Consulta dolor cardiaco
865571,Jornadas de vacunacion
865572,Examenes de sangre
865573,Consulta progreso de diabetes
865574,Consultas odontologicas
865575,Examen de sangre
865576,Examen de sangre
865577,Terapia post traumática
865578,Terapia post traumática
865579,Cirugía de corazón
865580,Consulta dolor cardiaco
865581,Consultas odontologicas
865582,Consultas odontologicas
865583,Remisión cardiólogo
865584,Hospitalización por infarto
865585,Remisión cardiólogo
865586,Terapia post traumática
865587,Hospitalización por infarto
865588,Radiografias
865589,Consultas medicas con medico general
865590,Consulta malestar general
865591,Consulta dolor cardiaco
865592,Cirugía de corazón
865593,Remisión cardiólogo
865594,Cirugía de corazón
865595,Examenes de sangre
865596,Consulta malestar general
865597,Consulta malestar general
865598,Consultas medicas con medico general
865599,Consulta malestar general
865600,Cirugía de corazón
865601,Consultas medicas con medico general
865602,Terapia post traumática
865603,Remisión cardiólogo
865604,Consulta malestar general
865605,Consultas medicas con medico general
865606,Consulta progreso de diabetes
865607,Hospitalización por infarto
865608,Consulta dolor cardiaco
865609,Consultas medicas con especialistas
865610,Remisión cardiólogo
