ID_SERVICIO;DURACION;HORAINICIO;DIA;ID_IPS;CAPACIDAD;CANCELADA;CAPACIDADMAX
Radiografias;39;8:57:13;25/12/2016 08:05:01;IPS225;14;0;50
Consultas odontologicas;25;2:59:04;14/01/2013 02:59:29;IPS125;14;0;50
Consulta progreso de diabetes;42;1:56:50;25/04/2018 09:22:40;IPS70;14;0;50
Consulta malestar general;30;2:29:59;13/03/2015 06:39:38;IPS421;14;0;50
Hospitalización por infarto;35;9:01:45;27/06/2010 03:22:47;IPS350;14;0;50
Consulta dolor cardiaco;40;6:07:56;11/07/2014 09:01:48;IPS61;14;0;50
Consulta malestar general;20;7:01:20;03/09/2013 02:31:32;IPS215;14;0;50
Hospitalización por infarto;33;3:18:56;12/05/2013 10:56:08;IPS400;14;0;50
Consultas medicas con especialistas;27;6:56:06;04/09/2010 07:23:08;IPS471;14;0;50
Remisión cardiólogo;30;6:56:13;29/01/2014 06:58:28;IPS311;14;0;50
Consulta dolor cardiaco;20;10:46:31;01/01/2011 09:27:11;IPS62;14;0;50
Examen de sangre;36;11:29:23;18/02/2010 03:45:49;IPS76;14;0;50
Consulta malestar general;43;10:57:18;04/12/2013 05:36:54;IPS249;14;0;50
Consulta progreso de diabetes;32;12:11:44;01/10/2010 10:41:18;IPS426;14;0;50
Examenes de sangre;21;1:11:44;02/01/2019 07:46:31;IPS67;14;0;50
Jornadas de vacunacion;39;2:21:35;06/10/2010 05:35:54;IPS372;14;0;50
Jornadas de vacunacion;15;10:18:46;27/07/2010 02:47:11;IPS409;14;0;50
Radiografias;25;12:19:01;25/11/2019 11:21:42;IPS292;14;0;50
Cirugía de corazón;36;1:18:16;26/01/2018 12:12:27;IPS251;14;0;50
Consultas medicas con especialistas;21;3:12:25;09/10/2016 10:05:28;IPS175;14;0;50
Radiografias;20;9:40:46;04/07/2016 11:08:59;IPS103;14;0;50
Consulta dolor cardiaco;44;5:40:13;09/08/2015 09:22:47;IPS53;14;0;50
Consultas medicas con especialistas;24;6:41:35;03/10/2011 02:12:43;IPS409;14;0;50
Radiografias;25;11:06:27;22/09/2014 11:30:47;IPS160;14;0;50
Examenes de sangre;20;6:06:26;04/07/2019 01:02:47;IPS9;14;0;50
Consultas odontologicas;37;11:03:45;10/07/2017 11:01:16;IPS320;14;0;50
Examen de sangre;17;5:04:29;26/02/2015 12:53:29;IPS61;14;0;50
Consultas odontologicas;29;5:51:09;14/04/2016 11:16:35;IPS463;14;0;50
Consulta progreso de diabetes;18;1:27:19;06/04/2017 07:44:41;IPS415;14;0;50
Consultas medicas con medico general;29;7:15:04;30/01/2013 06:42:12;IPS374;14;0;50
Consultas medicas con medico general;36;9:58:55;13/07/2015 03:59:37;IPS491;14;0;50
Consulta malestar general;18;7:56:38;19/07/2014 10:00:20;IPS160;14;0;50
Remisión cardiólogo;17;5:16:42;27/01/2011 08:35:26;IPS101;14;0;50
Examenes de sangre;29;9:27:28;11/03/2018 11:11:45;IPS251;14;0;50
Hospitalización por infarto;19;9:09:36;10/06/2016 09:58:42;IPS205;14;0;50
Consultas medicas con especialistas;43;2:50:39;03/03/2019 03:37:39;IPS382;14;0;50
Consulta progreso de diabetes;30;11:26:12;14/10/2010 10:47:49;IPS450;14;0;50
Consulta malestar general;35;8:20:02;01/03/2012 01:35:21;IPS179;14;0;50
Terapia post traumática;26;12:23:40;13/06/2017 05:33:06;IPS134;14;0;50
Hospitalización por infarto;45;5:50:38;27/08/2011 10:36:26;IPS103;14;0;50
Hospitalización por infarto;17;4:17:02;12/04/2010 02:43:24;IPS486;14;0;50
Cirugía de corazón;25;1:17:24;22/03/2019 04:35:10;IPS2;14;0;50
Cirugía de corazón;31;6:15:54;09/07/2010 10:58:40;IPS415;14;0;50
Consultas odontologicas;26;1:19:28;16/02/2017 02:45:05;IPS304;14;0;50
Examen de sangre;30;5:43:55;09/06/2013 10:37:55;IPS372;14;0;50
Cirugía de corazón;27;3:33:20;18/09/2010 11:12:06;IPS419;14;0;50
Remisión cardiólogo;20;5:33:12;13/09/2018 02:24:44;IPS204;14;0;50
Radiografias;39;5:55:42;04/04/2012 04:24:46;IPS408;14;0;50
Jornadas de vacunacion;32;2:47:08;29/03/2017 12:59:30;IPS435;14;0;50
Radiografias;27;11:21:55;10/05/2016 12:37:49;IPS127;14;0;50
Consultas odontologicas;38;11:58:53;16/04/2016 12:15:59;IPS169;14;0;50
Terapia post traumática;17;9:14:34;07/12/2011 04:23:12;IPS197;14;0;50
Consulta dolor cardiaco;39;10:08:11;30/03/2019 08:39:34;IPS357;14;0;50
Hospitalización por infarto;21;7:57:15;24/07/2019 04:40:44;IPS202;14;0;50
Consulta malestar general;44;9:38:21;04/05/2012 12:43:28;IPS8;14;0;50
Hospitalización por infarto;32;2:41:09;16/07/2016 11:26:58;IPS367;14;0;50
Consultas medicas con medico general;17;9:41:46;28/09/2012 04:23:37;IPS169;14;0;50
Consultas odontologicas;34;1:13:07;23/01/2017 08:59:53;IPS366;14;0;50
Terapia post traumática;21;12:42:17;22/01/2017 04:42:16;IPS306;14;0;50
Remisión cardiólogo;26;8:10:55;05/05/2011 06:19:01;IPS93;14;0;50
Consulta malestar general;19;5:54:15;15/07/2011 02:32:12;IPS496;14;0;50
Terapia post traumática;28;8:18:56;20/10/2015 09:11:04;IPS233;14;0;50
Consultas medicas con medico general;40;1:00:28;07/08/2010 05:38:34;IPS182;14;0;50
Examenes de sangre;28;3:30:34;08/06/2012 12:08:06;IPS64;14;0;50
Consulta malestar general;15;9:25:18;30/04/2010 09:21:20;IPS412;14;0;50
Hospitalización por infarto;28;9:06:05;15/10/2012 01:10:02;IPS461;14;0;50
Consultas odontologicas;19;2:48:09;14/12/2011 05:17:17;IPS415;14;0;50
Consulta malestar general;38;8:16:19;18/12/2013 02:57:12;IPS112;14;0;50
Radiografias;43;11:25:24;28/01/2019 11:40:15;IPS211;14;0;50
Hospitalización por infarto;33;7:00:50;18/12/2012 01:25:19;IPS497;14;0;50
Terapia post traumática;15;6:47:00;14/05/2016 05:18:23;IPS494;14;0;50
Radiografias;45;4:05:19;21/05/2010 04:35:27;IPS178;14;0;50
Consulta dolor cardiaco;40;10:34:03;09/10/2016 03:39:45;IPS104;14;0;50
Examenes de sangre;34;6:35:40;01/08/2019 08:03:33;IPS338;14;0;50
Examenes de sangre;20;4:46:49;13/04/2015 12:11:03;IPS484;14;0;50
Consulta progreso de diabetes;36;11:16:01;14/09/2013 07:53:41;IPS406;14;0;50
Consulta malestar general;34;3:58:08;14/11/2013 04:20:04;IPS364;14;0;50
Consulta progreso de diabetes;39;1:03:51;20/07/2017 10:47:04;IPS220;14;0;50
Consulta progreso de diabetes;17;8:45:22;10/12/2017 08:16:00;IPS286;14;0;50
Consultas medicas con especialistas;21;12:42:27;18/05/2010 08:38:32;IPS392;14;0;50
Consulta dolor cardiaco;29;4:20:22;20/08/2019 09:49:31;IPS127;14;0;50
Consulta progreso de diabetes;44;11:38:38;29/02/2012 03:28:58;IPS288;14;0;50
Consulta progreso de diabetes;24;9:04:46;11/09/2019 03:53:17;IPS177;14;0;50
Examenes de sangre;37;10:04:40;18/11/2016 02:25:52;IPS419;14;0;50
Examenes de sangre;26;9:15:21;10/06/2010 02:08:02;IPS452;14;0;50
Consulta dolor cardiaco;34;7:22:36;15/09/2012 06:00:33;IPS32;14;0;50
Consulta progreso de diabetes;41;9:26:37;30/03/2015 08:20:04;IPS469;14;0;50
Remisión cardiólogo;18;11:10:27;07/10/2018 10:25:32;IPS243;14;0;50
Remisión cardiólogo;32;11:54:12;11/05/2017 03:39:37;IPS86;14;0;50
Consulta dolor cardiaco;33;7:03:01;07/07/2017 09:52:35;IPS205;14;0;50
Consulta dolor cardiaco;19;3:48:54;04/04/2018 11:53:59;IPS444;14;0;50
Consultas medicas con medico general;32;12:16:44;11/11/2017 02:50:22;IPS165;14;0;50
Consultas odontologicas;44;11:55:35;06/08/2015 01:36:43;IPS391;14;0;50
Terapia post traumática;32;4:51:17;19/04/2015 06:31:13;IPS329;14;0;50
Consulta progreso de diabetes;26;12:32:24;05/09/2018 10:41:22;IPS26;14;0;50
Consultas medicas con medico general;41;5:04:16;23/01/2017 12:38:21;IPS394;14;0;50
Examenes de sangre;23;6:15:32;10/12/2011 02:35:34;IPS183;14;0;50
Examenes de sangre;29;5:06:25;10/03/2015 11:19:15;IPS484;14;0;50
Radiografias;16;3:47:58;29/06/2012 04:35:11;IPS329;14;0;50
Remisión cardiólogo;18;2:51:33;17/04/2015 02:41:26;IPS201;14;0;50
Examen de sangre;25;8:34:27;25/09/2017 10:21:58;IPS396;14;0;50
Hospitalización por infarto;34;12:00:17;24/10/2019 05:19:02;IPS379;14;0;50
Cirugía de corazón;43;9:29:09;13/09/2018 12:32:02;IPS321;14;0;50
Consulta malestar general;28;12:22:07;21/07/2012 08:40:28;IPS1;14;0;50
Consulta dolor cardiaco;42;2:18:07;12/02/2014 04:44:57;IPS377;14;0;50
Consultas odontologicas;41;6:29:21;11/09/2014 01:52:06;IPS397;14;0;50
Consultas medicas con medico general;39;12:22:47;08/08/2011 06:07:41;IPS312;14;0;50
Jornadas de vacunacion;19;2:19:17;25/06/2016 04:38:54;IPS460;14;0;50
Consulta dolor cardiaco;17;5:58:03;28/04/2013 05:06:02;IPS266;14;0;50
Consultas medicas con medico general;22;3:16:54;17/11/2011 03:54:44;IPS295;14;0;50
Consultas odontologicas;39;1:02:05;10/03/2013 08:21:47;IPS129;14;0;50
Cirugía de corazón;34;5:15:00;30/04/2012 03:36:28;IPS108;14;0;50
Examenes de sangre;18;1:36:41;26/11/2018 06:46:51;IPS6;14;0;50
Consulta malestar general;20;4:04:04;12/05/2019 08:02:34;IPS289;14;0;50
Consultas medicas con especialistas;28;1:13:54;27/10/2011 01:34:44;IPS356;14;0;50
Remisión cardiólogo;33;1:09:33;07/11/2019 11:58:01;IPS279;14;0;50
Remisión cardiólogo;40;12:25:38;07/12/2012 10:33:02;IPS93;14;0;50
Consulta malestar general;27;3:00:18;19/04/2015 07:12:16;IPS95;14;0;50
Consultas odontologicas;42;7:03:07;15/09/2019 03:56:23;IPS45;14;0;50
Consultas medicas con especialistas;17;8:58:39;17/03/2015 01:57:40;IPS200;14;0;50
Examenes de sangre;23;2:30:40;19/05/2014 04:01:25;IPS49;14;0;50
Consultas medicas con especialistas;22;11:11:34;26/04/2012 07:49:51;IPS250;14;0;50
Remisión cardiólogo;38;4:21:28;30/11/2014 10:57:59;IPS389;14;0;50
Consulta malestar general;21;8:03:11;10/04/2011 04:27:21;IPS130;14;0;50
Remisión cardiólogo;38;12:41:35;09/06/2014 05:33:51;IPS167;14;0;50
Examen de sangre;41;6:26:15;18/09/2018 09:23:40;IPS77;14;0;50
Examen de sangre;31;2:10:25;26/12/2015 08:42:14;IPS408;14;0;50
Remisión cardiólogo;23;10:17:42;26/12/2010 11:21:03;IPS107;14;0;50
Radiografias;24;7:36:25;11/10/2017 04:28:02;IPS52;14;0;50
Cirugía de corazón;32;1:29:48;16/02/2012 02:27:19;IPS99;14;0;50
Radiografias;23;6:55:03;23/12/2014 11:50:21;IPS212;14;0;50
Remisión cardiólogo;19;2:04:52;28/10/2019 04:51:50;IPS431;14;0;50
Consulta progreso de diabetes;40;5:13:22;02/06/2016 09:47:46;IPS263;14;0;50
Consulta progreso de diabetes;23;1:16:45;05/02/2010 07:23:45;IPS129;14;0;50
Consultas odontologicas;28;6:21:53;15/09/2011 07:44:43;IPS95;14;0;50
Terapia post traumática;22;4:11:58;19/10/2012 12:20:04;IPS37;14;0;50
Terapia post traumática;27;10:21:43;07/01/2013 02:33:16;IPS116;14;0;50
Consulta dolor cardiaco;42;12:34:12;09/04/2014 02:41:37;IPS204;14;0;50
Consultas odontologicas;42;5:33:53;07/07/2014 07:04:51;IPS262;14;0;50
Consultas medicas con medico general;42;7:53:16;04/03/2012 12:59:27;IPS50;14;0;50
Examenes de sangre;45;6:05:08;06/11/2018 07:22:58;IPS342;14;0;50
Remisión cardiólogo;21;2:03:39;09/08/2011 01:45:28;IPS323;14;0;50
Jornadas de vacunacion;20;3:08:10;13/08/2013 06:25:10;IPS45;14;0;50
Consulta progreso de diabetes;17;1:45:11;17/11/2012 07:32:21;IPS187;14;0;50
Radiografias;36;4:37:51;11/12/2017 07:19:17;IPS131;14;0;50
Consulta malestar general;42;3:14:19;21/02/2018 09:40:20;IPS459;14;0;50
Consulta dolor cardiaco;45;3:27:12;03/03/2016 02:53:42;IPS166;14;0;50
Consulta progreso de diabetes;17;12:12:37;29/05/2014 08:18:39;IPS77;14;0;50
Radiografias;21;3:37:58;22/11/2012 06:07:12;IPS246;14;0;50
Consultas medicas con medico general;21;10:38:20;01/01/2012 05:02:24;IPS314;14;0;50
Hospitalización por infarto;19;7:43:21;02/04/2016 01:13:07;IPS121;14;0;50
Consultas medicas con medico general;28;9:30:18;20/07/2012 09:39:02;IPS349;14;0;50
Consultas medicas con medico general;24;12:13:10;08/04/2017 01:36:30;IPS35;14;0;50
Remisión cardiólogo;32;4:38:10;14/09/2016 03:16:29;IPS102;14;0;50
Consulta malestar general;38;5:26:48;22/01/2012 07:24:20;IPS209;14;0;50
Hospitalización por infarto;32;11:15:16;30/09/2015 02:04:36;IPS449;14;0;50
Remisión cardiólogo;36;5:35:22;01/08/2017 11:51:58;IPS199;14;0;50
Consulta malestar general;15;11:37:19;21/04/2014 07:44:52;IPS214;14;0;50
Consulta progreso de diabetes;37;8:57:57;22/05/2019 07:24:53;IPS32;14;0;50
Consultas odontologicas;19;9:32:02;23/07/2017 06:07:25;IPS40;14;0;50
Examenes de sangre;18;7:47:33;11/10/2012 11:59:29;IPS83;14;0;50
Radiografias;27;3:40:05;11/05/2018 06:39:07;IPS465;14;0;50
Remisión cardiólogo;30;10:37:32;14/07/2015 08:03:42;IPS33;14;0;50
Remisión cardiólogo;33;1:30:28;13/11/2011 06:10:51;IPS223;14;0;50
Consultas odontologicas;34;2:55:54;28/08/2017 11:50:27;IPS136;14;0;50
Cirugía de corazón;25;3:33:05;12/10/2011 11:37:09;IPS411;14;0;50
Consulta dolor cardiaco;22;9:52:00;03/02/2017 10:28:15;IPS59;14;0;50
Examenes de sangre;27;11:57:21;01/02/2015 02:01:21;IPS286;14;0;50
Radiografias;23;9:12:45;01/07/2017 10:05:22;IPS48;14;0;50
Jornadas de vacunacion;38;8:24:00;24/03/2016 03:25:22;IPS67;14;0;50
Consultas medicas con especialistas;34;11:26:06;03/03/2017 04:44:33;IPS249;14;0;50
Consultas medicas con especialistas;37;5:39:16;17/05/2019 05:50:02;IPS192;14;0;50
Jornadas de vacunacion;21;2:31:12;22/04/2014 05:22:46;IPS395;14;0;50
Consulta dolor cardiaco;16;4:43:37;18/05/2013 11:56:36;IPS41;14;0;50
Terapia post traumática;37;6:42:08;14/11/2011 05:22:15;IPS394;14;0;50
Jornadas de vacunacion;34;2:52:39;17/06/2011 09:55:39;IPS373;14;0;50
Consultas odontologicas;18;11:46:46;25/10/2019 12:34:05;IPS374;14;0;50
Examen de sangre;21;8:39:05;12/12/2017 07:16:02;IPS483;14;0;50
Examenes de sangre;32;11:04:39;10/10/2019 10:51:04;IPS406;14;0;50
Radiografias;26;4:46:24;24/07/2017 12:52:33;IPS486;14;0;50
Examen de sangre;28;2:36:17;10/03/2012 11:02:35;IPS474;14;0;50
Examen de sangre;27;1:12:56;24/07/2019 08:10:12;IPS3;14;0;50
Consultas odontologicas;15;7:45:26;23/08/2018 02:28:10;IPS352;14;0;50
Consultas medicas con especialistas;18;3:40:19;04/09/2019 02:04:05;IPS248;14;0;50
Radiografias;16;12:43:43;15/09/2014 12:55:32;IPS152;14;0;50
Consulta dolor cardiaco;25;3:25:43;09/03/2014 12:52:02;IPS362;14;0;50
Consultas odontologicas;43;9:49:56;18/09/2013 03:49:04;IPS304;14;0;50
Remisión cardiólogo;25;11:55:20;23/02/2010 07:03:05;IPS498;14;0;50
Consultas odontologicas;16;12:32:31;06/08/2014 08:12:57;IPS311;14;0;50
Radiografias;30;10:26:36;06/02/2019 06:27:02;IPS2;14;0;50
Consulta dolor cardiaco;38;6:47:13;05/02/2014 02:41:21;IPS197;14;0;50
Terapia post traumática;37;4:21:33;31/10/2011 01:19:26;IPS249;14;0;50
Hospitalización por infarto;37;8:01:41;24/09/2017 02:58:53;IPS214;14;0;50
Consultas medicas con especialistas;27;5:23:39;14/08/2012 07:42:34;IPS133;14;0;50
Jornadas de vacunacion;19;3:42:32;12/06/2017 09:26:58;IPS6;14;0;50
Consulta progreso de diabetes;28;11:21:43;29/10/2015 03:16:20;IPS181;14;0;50
Jornadas de vacunacion;23;1:54:13;05/10/2010 05:11:32;IPS117;14;0;50
Consulta progreso de diabetes;23;6:44:38;05/04/2016 07:25:22;IPS235;14;0;50
Examenes de sangre;21;5:55:34;23/05/2017 05:55:40;IPS482;14;0;50
Examen de sangre;25;7:41:10;17/09/2018 12:52:28;IPS113;14;0;50
Consultas odontologicas;19;5:47:12;15/05/2014 01:09:33;IPS92;14;0;50
Consultas odontologicas;19;11:03:23;18/07/2014 10:23:31;IPS183;14;0;50
Consultas medicas con medico general;32;3:06:21;14/12/2012 08:13:13;IPS187;14;0;50
Hospitalización por infarto;33;9:25:42;08/02/2016 02:20:51;IPS372;14;0;50
Consulta dolor cardiaco;15;2:27:46;19/12/2010 09:23:03;IPS305;14;0;50
Jornadas de vacunacion;45;3:01:46;22/05/2016 12:48:10;IPS255;14;0;50
Hospitalización por infarto;28;12:22:44;09/06/2015 03:43:33;IPS369;14;0;50
Examenes de sangre;23;9:42:30;03/02/2019 06:18:49;IPS41;14;0;50
Jornadas de vacunacion;16;9:39:28;17/11/2016 03:26:07;IPS486;14;0;50
Jornadas de vacunacion;21;7:26:42;04/01/2010 04:39:05;IPS274;14;0;50
Terapia post traumática;38;9:03:36;18/11/2015 11:21:59;IPS127;14;0;50
Examen de sangre;39;12:40:42;24/02/2011 07:31:00;IPS481;14;0;50
Consulta progreso de diabetes;41;5:15:18;29/05/2012 04:05:55;IPS114;14;0;50
Consultas odontologicas;32;11:58:46;14/06/2012 01:55:49;IPS103;14;0;50
Consultas odontologicas;39;9:03:54;26/09/2019 06:07:38;IPS111;14;0;50
Terapia post traumática;28;9:16:35;30/11/2010 09:07:59;IPS211;14;0;50
Examen de sangre;30;11:20:06;23/01/2014 10:25:37;IPS297;14;0;50
Remisión cardiólogo;15;6:17:03;30/11/2019 09:36:58;IPS212;14;0;50
Consultas medicas con especialistas;15;4:54:32;16/09/2019 11:44:47;IPS458;14;0;50
Consultas odontologicas;18;3:21:12;21/08/2012 11:51:19;IPS152;14;0;50
Radiografias;44;5:53:48;07/07/2013 01:39:01;IPS404;14;0;50
Consultas odontologicas;19;6:50:03;12/10/2010 06:48:03;IPS211;14;0;50
Examen de sangre;26;8:37:21;01/01/2019 12:58:15;IPS463;14;0;50
Examen de sangre;41;10:56:38;06/11/2017 10:57:49;IPS147;14;0;50
Consulta dolor cardiaco;24;3:29:46;27/10/2014 09:30:29;IPS149;14;0;50
Consulta dolor cardiaco;40;12:35:12;26/10/2011 12:35:52;IPS201;14;0;50
Radiografias;27;6:37:51;07/07/2011 06:19:12;IPS264;14;0;50
Consulta dolor cardiaco;35;6:46:58;13/05/2013 02:39:09;IPS144;14;0;50
Remisión cardiólogo;32;12:20:02;06/12/2013 12:15:09;IPS177;14;0;50
Hospitalización por infarto;40;3:10:19;25/11/2015 08:13:25;IPS141;14;0;50
Consultas medicas con medico general;32;8:01:14;11/09/2010 06:57:27;IPS367;14;0;50
Examen de sangre;33;6:02:04;27/11/2018 12:03:40;IPS411;14;0;50
Consultas medicas con medico general;37;5:57:33;11/05/2018 09:12:10;IPS59;14;0;50
Terapia post traumática;28;4:45:21;03/03/2010 05:21:32;IPS87;14;0;50
Examenes de sangre;33;5:59:47;01/01/2014 09:17:02;IPS43;14;0;50
Remisión cardiólogo;35;11:28:13;22/03/2016 04:56:45;IPS434;14;0;50
Consultas odontologicas;22;11:43:56;06/05/2013 04:50:19;IPS353;14;0;50
Consulta malestar general;33;1:55:51;24/01/2011 09:24:04;IPS374;14;0;50
Consulta progreso de diabetes;45;5:21:09;26/12/2010 01:42:20;IPS459;14;0;50
Consultas medicas con medico general;33;8:42:26;13/12/2010 01:33:58;IPS478;14;0;50
Hospitalización por infarto;28;10:36:02;06/09/2013 01:30:15;IPS342;14;0;50
Consulta dolor cardiaco;31;6:12:30;31/07/2019 07:24:52;IPS186;14;0;50
Consulta malestar general;42;4:00:26;26/05/2013 08:34:19;IPS281;14;0;50
Consultas odontologicas;24;4:41:35;19/02/2016 12:13:14;IPS298;14;0;50
Hospitalización por infarto;35;6:20:03;19/09/2019 11:58:08;IPS84;14;0;50
Consultas odontologicas;37;7:19:58;02/11/2014 07:07:01;IPS165;14;0;50
Consulta malestar general;44;7:52:03;28/07/2014 04:50:24;IPS363;14;0;50
Consulta progreso de diabetes;34;10:35:22;03/08/2010 09:02:00;IPS421;14;0;50
Consulta malestar general;40;8:36:41;12/12/2018 04:59:57;IPS5;14;0;50
Consulta malestar general;43;10:37:23;16/10/2014 02:10:59;IPS378;14;0;50
Consulta progreso de diabetes;26;9:52:44;30/12/2009 06:08:13;IPS478;14;0;50
Consultas odontologicas;41;10:26:12;20/11/2011 11:52:04;IPS84;14;0;50
Remisión cardiólogo;28;3:57:48;05/03/2014 01:03:59;IPS193;14;0;50
Examen de sangre;19;3:22:50;16/09/2016 07:50:30;IPS470;14;0;50
Consulta malestar general;22;1:12:26;31/05/2015 08:52:42;IPS69;14;0;50
Consultas odontologicas;34;12:04:11;19/03/2012 03:13:02;IPS449;14;0;50
Consultas odontologicas;29;7:18:05;31/01/2016 06:24:10;IPS453;14;0;50
Radiografias;22;11:57:32;14/05/2012 09:50:29;IPS277;14;0;50
Hospitalización por infarto;28;4:02:09;14/04/2014 01:52:42;IPS255;14;0;50
Examenes de sangre;17;3:38:58;02/11/2016 12:01:54;IPS167;14;0;50
Cirugía de corazón;28;11:56:07;01/02/2011 09:37:47;IPS432;14;0;50
Jornadas de vacunacion;31;10:18:20;14/05/2015 12:41:43;IPS305;14;0;50
Consulta progreso de diabetes;41;11:06:25;16/09/2016 02:48:28;IPS37;14;0;50
Consulta progreso de diabetes;33;11:06:00;12/02/2010 02:24:51;IPS192;14;0;50
Cirugía de corazón;41;3:19:14;04/09/2019 10:17:31;IPS364;14;0;50
Jornadas de vacunacion;44;5:16:15;20/09/2016 03:47:28;IPS70;14;0;50
Hospitalización por infarto;41;3:48:10;18/11/2014 09:21:33;IPS226;14;0;50
Hospitalización por infarto;16;7:24:56;03/11/2013 05:36:11;IPS377;14;0;50
Consultas odontologicas;16;4:09:18;25/08/2010 11:12:12;IPS344;14;0;50
Jornadas de vacunacion;36;10:18:46;27/04/2012 10:19:15;IPS162;14;0;50
Consulta progreso de diabetes;25;11:32:03;23/10/2014 09:41:11;IPS227;14;0;50
Consulta dolor cardiaco;16;3:36:55;03/02/2016 08:35:23;IPS301;14;0;50
Radiografias;21;6:36:34;24/09/2015 06:23:04;IPS247;14;0;50
Cirugía de corazón;25;5:14:57;22/07/2018 12:16:10;IPS37;14;0;50
Jornadas de vacunacion;20;8:53:57;22/11/2010 03:44:00;IPS311;14;0;50
Terapia post traumática;43;8:37:32;30/10/2019 06:54:11;IPS417;14;0;50
Consultas medicas con medico general;43;12:10:07;13/06/2011 04:45:37;IPS189;14;0;50
Terapia post traumática;43;3:06:42;26/05/2011 09:31:12;IPS486;14;0;50
Consultas medicas con especialistas;41;12:14:38;05/05/2013 10:11:22;IPS97;14;0;50
Examenes de sangre;22;9:15:36;28/09/2013 09:36:08;IPS261;14;0;50
Consulta dolor cardiaco;15;11:58:43;28/08/2015 06:26:36;IPS470;14;0;50
Terapia post traumática;42;7:28:05;23/12/2014 03:19:17;IPS70;14;0;50
Examenes de sangre;33;9:14:06;24/11/2018 10:53:30;IPS65;14;0;50
Examenes de sangre;38;7:07:43;13/07/2019 07:25:48;IPS76;14;0;50
Jornadas de vacunacion;20;1:26:36;30/09/2011 09:34:13;IPS456;14;0;50
Remisión cardiólogo;38;1:19:36;05/11/2014 09:58:20;IPS248;14;0;50
Consultas medicas con especialistas;23;2:48:38;15/07/2015 01:07:26;IPS304;14;0;50
Consulta malestar general;36;9:34:23;04/07/2011 02:00:27;IPS375;14;0;50
Consultas odontologicas;18;8:38:13;18/05/2019 08:00:12;IPS216;14;0;50
Examen de sangre;29;3:36:53;01/03/2019 11:15:30;IPS319;14;0;50
Cirugía de corazón;42;12:38:41;12/06/2014 01:51:16;IPS143;14;0;50
Jornadas de vacunacion;33;9:28:34;24/11/2016 07:44:06;IPS41;14;0;50
Hospitalización por infarto;24;2:02:58;03/12/2018 01:28:39;IPS375;14;0;50
Consulta progreso de diabetes;38;6:00:44;05/05/2017 05:09:13;IPS361;14;0;50
Jornadas de vacunacion;37;10:39:56;25/07/2010 07:47:01;IPS254;14;0;50
Consultas odontologicas;30;12:42:00;17/10/2012 10:33:09;IPS106;14;0;50
Consultas medicas con especialistas;31;11:27:47;07/09/2012 08:31:52;IPS287;14;0;50
Examen de sangre;33;11:10:02;18/12/2017 04:10:33;IPS295;14;0;50
Consulta dolor cardiaco;21;5:49:45;10/09/2014 04:50:35;IPS107;14;0;50
Consultas medicas con medico general;15;7:27:10;25/07/2010 03:26:37;IPS109;14;0;50
Consultas medicas con medico general;21;9:02:55;06/07/2016 07:38:33;IPS261;14;0;50
Jornadas de vacunacion;38;12:15:35;20/10/2013 01:25:23;IPS381;14;0;50
Terapia post traumática;29;1:50:20;25/11/2017 08:04:24;IPS325;14;0;50
Consulta dolor cardiaco;40;3:44:06;12/08/2015 12:00:15;IPS350;14;0;50
Consulta malestar general;26;10:58:19;27/10/2019 01:59:33;IPS345;14;0;50
Consultas medicas con especialistas;23;1:33:28;03/10/2010 03:40:10;IPS418;14;0;50
Terapia post traumática;25;4:55:03;06/04/2015 02:22:30;IPS450;14;0;50
Examen de sangre;18;2:28:20;15/11/2019 11:55:01;IPS332;14;0;50
Terapia post traumática;16;8:56:55;04/06/2016 06:09:32;IPS468;14;0;50
Jornadas de vacunacion;41;6:38:12;16/01/2010 11:58:23;IPS468;14;0;50
