ID_MEDICO,ID_IPS
863246,IPS227
863247,IPS178
863248,IPS488
863249,IPS77
863250,IPS9
863251,IPS225
863252,IPS435
863253,IPS266
863254,IPS157
863255,IPS420
863256,IPS123
863257,IPS40
863258,IPS96
863259,IPS202
863260,IPS386
863261,IPS455
863262,IPS256
863263,IPS379
863264,IPS488
863265,IPS82
863266,IPS276
863267,IPS375
863268,IPS203
863269,IPS140
863270,IPS335
863271,IPS483
863272,IPS322
863273,IPS78
863274,IPS320
863275,IPS268
863276,IPS477
863277,IPS397
863278,IPS193
863279,IPS57
863280,IPS339
863281,IPS272
863282,IPS204
863283,IPS284
863284,IPS318
863285,IPS495
863286,IPS272
863287,IPS486
863288,IPS253
863289,IPS55
863290,IPS175
863291,IPS164
863292,IPS430
863293,IPS60
863294,IPS74
863295,IPS74
863296,IPS340
863297,IPS319
863298,IPS415
863299,IPS365
863300,IPS103
863301,IPS431
863302,IPS440
863303,IPS431
863304,IPS48
863305,IPS161
863306,IPS21
863307,IPS457
863308,IPS62
863309,IPS410
863310,IPS425
863311,IPS231
863312,IPS216
863313,IPS234
863314,IPS123
863315,IPS485
863316,IPS489
863317,IPS235
863318,IPS207
863319,IPS141
863320,IPS121
863321,IPS355
863322,IPS379
863323,IPS262
863324,IPS64
863325,IPS49
863326,IPS197
863327,IPS157
863328,IPS477
863329,IPS141
863330,IPS454
863331,IPS359
863332,IPS161
863333,IPS312
863334,IPS13
863335,IPS250
863336,IPS259
863337,IPS295
863338,IPS135
863339,IPS487
863340,IPS415
863341,IPS293
863342,IPS133
863343,IPS217
863344,IPS154
863345,IPS275
863346,IPS409
863347,IPS164
863348,IPS351
863349,IPS255
863350,IPS220
863351,IPS250
863352,IPS15
863353,IPS468
863354,IPS395
863355,IPS374
863356,IPS133
863357,IPS144
863358,IPS85
863359,IPS224
863360,IPS1
863361,IPS396
863362,IPS444
863363,IPS355
863364,IPS168
863365,IPS404
863366,IPS218
863367,IPS251
863368,IPS97
863369,IPS25
863370,IPS480
863371,IPS431
863372,IPS62
863373,IPS375
863374,IPS342
863375,IPS295
863376,IPS122
863377,IPS126
863378,IPS275
863379,IPS463
863380,IPS377
863381,IPS128
863382,IPS472
863383,IPS454
863384,IPS58
863385,IPS272
863386,IPS7
863387,IPS426
863388,IPS318
863389,IPS94
863390,IPS337
863391,IPS346
863392,IPS208
863393,IPS38
863394,IPS233
863395,IPS36
863396,IPS300
863397,IPS31
863398,IPS100
863399,IPS122
863400,IPS168
863401,IPS288
863402,IPS297
863403,IPS449
863404,IPS290
863405,IPS391
863406,IPS267
863407,IPS423
863408,IPS375
863409,IPS125
863410,IPS348
863411,IPS100
863412,IPS420
863413,IPS360
863414,IPS400
863415,IPS90
863416,IPS336
863417,IPS363
863418,IPS186
863419,IPS210
863420,IPS193
863421,IPS65
863422,IPS446
863423,IPS159
863424,IPS466
863425,IPS382
863426,IPS75
863427,IPS114
863428,IPS384
863429,IPS163
863430,IPS170
863431,IPS195
863432,IPS353
863433,IPS296
863434,IPS206
863435,IPS396
863436,IPS438
863437,IPS373
863438,IPS233
863439,IPS183
863440,IPS310
863441,IPS327
863442,IPS112
863443,IPS316
863444,IPS28
863445,IPS193
863446,IPS50
863447,IPS38
863448,IPS188
863449,IPS495
863450,IPS156
863451,IPS123
863452,IPS456
863453,IPS433
863454,IPS308
863455,IPS287
863456,IPS447
863457,IPS63
863458,IPS277
863459,IPS8
863460,IPS282
863461,IPS59
863462,IPS95
863463,IPS203
863464,IPS221
863465,IPS133
863466,IPS405
863467,IPS109
863468,IPS195
863469,IPS406
863470,IPS415
863471,IPS251
863472,IPS407
863473,IPS15
863474,IPS251
863475,IPS455
863476,IPS106
863477,IPS236
863478,IPS7
863479,IPS177
863480,IPS174
863481,IPS180
863482,IPS468
863483,IPS190
863484,IPS231
863485,IPS35
863486,IPS108
863487,IPS109
863488,IPS457
863489,IPS219
863490,IPS500
863491,IPS87
863492,IPS234
863493,IPS262
863494,IPS225
863495,IPS293
863496,IPS82
863497,IPS32
863498,IPS85
863499,IPS115
863500,IPS427
863501,IPS243
863502,IPS305
863503,IPS210
863504,IPS252
863505,IPS323
863506,IPS136
863507,IPS28
863508,IPS20
863509,IPS85
863510,IPS264
863511,IPS268
863512,IPS188
863513,IPS268
863514,IPS221
863515,IPS75
863516,IPS498
863517,IPS306
863518,IPS184
863519,IPS193
863520,IPS334
863521,IPS460
863522,IPS352
863523,IPS461
863524,IPS268
863525,IPS44
863526,IPS35
863527,IPS146
863528,IPS351
863529,IPS385
863530,IPS346
863531,IPS362
863532,IPS138
863533,IPS467
863534,IPS457
863535,IPS88
863536,IPS315
863537,IPS385
863538,IPS453
863539,IPS459
863540,IPS241
863541,IPS334
863542,IPS224
863543,IPS208
863544,IPS157
863545,IPS197
863546,IPS136
863547,IPS17
863548,IPS456
863549,IPS268
863550,IPS442
863551,IPS100
863552,IPS223
863553,IPS463
863554,IPS398
863555,IPS401
863556,IPS451
863557,IPS490
863558,IPS347
863559,IPS492
863560,IPS464
863561,IPS156
863562,IPS269
863563,IPS424
863564,IPS25
863565,IPS442
863566,IPS211
863567,IPS306
863568,IPS361
863569,IPS356
863570,IPS238
863571,IPS306
863572,IPS469
863573,IPS45
863574,IPS458
863575,IPS90
863576,IPS203
863577,IPS414
863578,IPS53
863579,IPS385
863580,IPS12
863581,IPS319
863582,IPS331
863583,IPS134
863584,IPS14
863585,IPS105
863586,IPS128
863587,IPS345
863588,IPS359
863589,IPS237
863590,IPS387
863591,IPS456
863592,IPS88
863593,IPS140
863594,IPS448
863595,IPS91
863596,IPS258
863597,IPS167
863598,IPS312
863599,IPS72
863600,IPS308
863601,IPS46
863602,IPS300
863603,IPS175
863604,IPS48
863605,IPS47
863606,IPS223
863607,IPS157
863608,IPS436
863609,IPS36
863610,IPS483
863611,IPS440
863612,IPS480
863613,IPS280
863614,IPS22
863615,IPS110
863616,IPS296
863617,IPS258
863618,IPS185
863619,IPS219
863620,IPS361
863621,IPS80
863622,IPS227
863623,IPS336
863624,IPS109
863625,IPS484
863626,IPS225
863627,IPS41
863628,IPS497
863629,IPS51
863630,IPS197
863631,IPS431
863632,IPS322
863633,IPS342
863634,IPS207
863635,IPS320
863636,IPS182
863637,IPS430
863638,IPS194
863639,IPS218
863640,IPS113
863641,IPS277
863642,IPS69
863643,IPS172
863644,IPS439
863645,IPS478
863646,IPS222
863647,IPS236
863648,IPS447
863649,IPS421
863650,IPS39
863651,IPS371
863652,IPS82
863653,IPS24
863654,IPS159
863655,IPS453
863656,IPS120
863657,IPS363
863658,IPS227
863659,IPS406
863660,IPS152
863661,IPS225
863662,IPS247
863663,IPS416
863664,IPS497
863665,IPS34
863666,IPS420
863667,IPS483
863668,IPS440
863669,IPS368
863670,IPS176
863671,IPS240
863672,IPS325
863673,IPS412
863674,IPS379
863675,IPS496
863676,IPS353
863677,IPS110
863678,IPS476
863679,IPS214
863680,IPS256
863681,IPS308
863682,IPS477
863683,IPS211
863684,IPS405
863685,IPS114
863686,IPS347
863687,IPS171
863688,IPS248
863689,IPS46
863690,IPS290
863691,IPS330
863692,IPS456
863693,IPS182
863694,IPS243
863695,IPS28
863696,IPS56
863697,IPS245
863698,IPS169
863699,IPS299
863700,IPS425
863701,IPS193
863702,IPS384
863703,IPS152
863704,IPS368
863705,IPS192
863706,IPS29
863707,IPS207
863708,IPS487
863709,IPS329
863710,IPS61
863711,IPS192
863712,IPS293
863713,IPS89
863714,IPS123
863715,IPS47
863716,IPS279
863717,IPS222
863718,IPS486
863719,IPS78
863720,IPS110
863721,IPS498
863722,IPS277
863723,IPS105
863724,IPS470
863725,IPS417
863726,IPS203
863727,IPS325
863728,IPS161
863729,IPS451
863730,IPS137
863731,IPS418
863732,IPS212
863733,IPS458
863734,IPS236
863735,IPS164
863736,IPS234
863737,IPS424
863738,IPS1
863739,IPS270
863740,IPS231
863741,IPS435
863742,IPS122
863743,IPS220
863744,IPS497
863745,IPS48
863746,IPS259
863747,IPS247
863748,IPS15
863749,IPS255
863750,IPS469
863751,IPS369
863752,IPS62
863753,IPS45
863754,IPS400
863755,IPS214
863756,IPS444
863757,IPS43
863758,IPS193
863759,IPS470
863760,IPS85
863761,IPS441
863762,IPS197
863763,IPS156
863764,IPS400
863765,IPS462
863766,IPS172
863767,IPS421
863768,IPS390
863769,IPS358
863770,IPS31
863771,IPS146
863772,IPS54
863773,IPS176
863774,IPS447
863775,IPS70
863776,IPS197
863777,IPS266
863778,IPS216
863779,IPS133
863780,IPS299
863781,IPS310
863782,IPS235
863783,IPS50
863784,IPS162
863785,IPS75
863786,IPS23
863787,IPS285
863788,IPS73
863789,IPS129
863790,IPS408
863791,IPS498
863792,IPS188
863793,IPS131
863794,IPS396
863795,IPS125
863796,IPS356
863797,IPS497
863798,IPS185
863799,IPS161
863800,IPS341
863801,IPS21
863802,IPS341
863803,IPS54
863804,IPS247
863805,IPS459
863806,IPS135
863807,IPS366
863808,IPS478
863809,IPS97
863810,IPS354
863811,IPS472
863812,IPS275
863813,IPS7
863814,IPS362
863815,IPS130
863816,IPS352
863817,IPS174
863818,IPS48
863819,IPS328
863820,IPS386
863821,IPS498
863822,IPS63
863823,IPS250
863824,IPS416
863825,IPS464
863826,IPS39
863827,IPS466
863828,IPS204
863829,IPS11
863830,IPS428
863831,IPS143
863832,IPS355
863833,IPS354
863834,IPS291
863835,IPS308
863836,IPS379
863837,IPS306
863838,IPS477
863839,IPS249
863840,IPS47
863841,IPS235
863842,IPS112
863843,IPS94
863844,IPS488
863845,IPS168
863846,IPS272
863847,IPS238
863848,IPS203
863849,IPS204
863850,IPS452
863851,IPS235
863852,IPS405
863853,IPS278
863854,IPS403
863855,IPS206
863856,IPS238
863857,IPS456
863858,IPS467
863859,IPS375
863860,IPS440
863861,IPS350
863862,IPS167
863863,IPS335
863864,IPS27
863865,IPS41
863866,IPS472
863867,IPS46
863868,IPS158
863869,IPS421
863870,IPS306
863871,IPS271
863872,IPS203
863873,IPS274
863874,IPS410
863875,IPS307
863876,IPS96
863877,IPS294
863878,IPS464
863879,IPS420
863880,IPS327
863881,IPS412
863882,IPS334
863883,IPS352
863884,IPS245
863885,IPS60
863886,IPS96
863887,IPS201
863888,IPS142
863889,IPS84
863890,IPS449
863891,IPS4
863892,IPS308
863893,IPS370
863894,IPS401
863895,IPS6
863896,IPS143
863897,IPS186
863898,IPS225
863899,IPS158
863900,IPS20
863901,IPS106
863902,IPS59
863903,IPS440
863904,IPS480
863905,IPS352
863906,IPS203
863907,IPS378
863908,IPS186
863909,IPS147
863910,IPS284
863911,IPS436
863912,IPS184
863913,IPS425
863914,IPS321
863915,IPS210
863916,IPS52
863917,IPS207
863918,IPS476
863919,IPS27
863920,IPS297
863921,IPS71
863922,IPS14
863923,IPS236
863924,IPS205
863925,IPS252
863926,IPS267
863927,IPS256
863928,IPS234
863929,IPS128
863930,IPS482
863931,IPS429
863932,IPS177
863933,IPS75
863934,IPS346
863935,IPS239
863936,IPS155
863937,IPS108
863938,IPS66
863939,IPS165
863940,IPS17
863941,IPS54
863942,IPS31
863943,IPS325
863944,IPS485
863945,IPS3
863946,IPS324
863947,IPS444
863948,IPS145
863949,IPS308
863950,IPS500
863951,IPS303
863952,IPS74
863953,IPS440
863954,IPS199
863955,IPS83
863956,IPS259
863957,IPS247
863958,IPS429
863959,IPS200
863960,IPS118
863961,IPS365
863962,IPS457
863963,IPS239
863964,IPS371
863965,IPS133
863966,IPS449
863967,IPS29
863968,IPS336
863969,IPS426
863970,IPS381
863971,IPS56
863972,IPS286
863973,IPS438
863974,IPS274
863975,IPS473
863976,IPS258
863977,IPS312
863978,IPS21
863979,IPS353
863980,IPS177
863981,IPS221
863982,IPS207
863983,IPS408
863984,IPS294
863985,IPS319
863986,IPS103
863987,IPS187
863988,IPS46
863989,IPS399
863990,IPS361
863991,IPS352
863992,IPS446
863993,IPS110
863994,IPS228
863995,IPS148
863996,IPS22
863997,IPS421
863998,IPS279
863999,IPS67
864000,IPS365
864001,IPS72
864002,IPS325
864003,IPS59
864004,IPS284
864005,IPS324
864006,IPS77
864007,IPS74
864008,IPS349
864009,IPS192
864010,IPS17
864011,IPS80
864012,IPS153
864013,IPS114
864014,IPS438
864015,IPS59
864016,IPS5
864017,IPS105
864018,IPS393
864019,IPS17
864020,IPS469
864021,IPS420
864022,IPS455
864023,IPS406
864024,IPS305
864025,IPS460
864026,IPS16
864027,IPS100
864028,IPS320
864029,IPS59
864030,IPS280
864031,IPS214
864032,IPS227
864033,IPS387
864034,IPS50
864035,IPS433
864036,IPS340
864037,IPS301
864038,IPS391
864039,IPS146
864040,IPS283
864041,IPS273
864042,IPS72
864043,IPS412
864044,IPS157
864045,IPS336
864046,IPS113
864047,IPS301
864048,IPS142
864049,IPS333
864050,IPS308
864051,IPS172
864052,IPS42
864053,IPS299
864054,IPS139
864055,IPS234
864056,IPS278
864057,IPS379
864058,IPS23
864059,IPS193
864060,IPS138
864061,IPS356
864062,IPS353
864063,IPS312
864064,IPS436
864065,IPS102
864066,IPS492
864067,IPS181
864068,IPS280
864069,IPS49
864070,IPS158
864071,IPS22
864072,IPS484
864073,IPS274
864074,IPS65
864075,IPS234
864076,IPS20
864077,IPS28
864078,IPS426
864079,IPS81
864080,IPS117
864081,IPS205
864082,IPS199
864083,IPS253
864084,IPS166
864085,IPS237
864086,IPS155
864087,IPS135
864088,IPS280
864089,IPS99
864090,IPS77
864091,IPS63
864092,IPS469
864093,IPS320
864094,IPS134
864095,IPS428
864096,IPS459
864097,IPS9
864098,IPS316
864099,IPS462
864100,IPS336
864101,IPS227
864102,IPS229
864103,IPS453
864104,IPS154
864105,IPS367
864106,IPS132
864107,IPS182
864108,IPS176
864109,IPS405
864110,IPS9
864111,IPS247
864112,IPS125
864113,IPS244
864114,IPS162
864115,IPS170
864116,IPS20
864117,IPS289
864118,IPS78
864119,IPS204
864120,IPS305
864121,IPS404
864122,IPS286
864123,IPS467
864124,IPS295
864125,IPS160
864126,IPS469
864127,IPS355
864128,IPS226
864129,IPS72
864130,IPS473
864131,IPS24
864132,IPS355
864133,IPS87
864134,IPS83
864135,IPS369
864136,IPS491
864137,IPS350
864138,IPS114
864139,IPS358
864140,IPS463
864141,IPS23
864142,IPS289
864143,IPS450
864144,IPS182
864145,IPS190
864146,IPS201
864147,IPS174
864148,IPS251
864149,IPS134
864150,IPS146
864151,IPS275
864152,IPS372
864153,IPS235
864154,IPS58
864155,IPS496
864156,IPS236
864157,IPS106
864158,IPS197
864159,IPS278
864160,IPS492
864161,IPS223
864162,IPS349
864163,IPS199
864164,IPS109
864165,IPS265
864166,IPS383
864167,IPS457
864168,IPS108
864169,IPS460
864170,IPS303
864171,IPS456
864172,IPS378
864173,IPS334
864174,IPS105
864175,IPS424
864176,IPS67
864177,IPS98
864178,IPS91
864179,IPS227
864180,IPS140
864181,IPS277
864182,IPS19
864183,IPS82
864184,IPS420
864185,IPS49
864186,IPS32
864187,IPS341
864188,IPS106
864189,IPS376
864190,IPS310
864191,IPS263
864192,IPS205
864193,IPS490
864194,IPS17
864195,IPS182
864196,IPS7
864197,IPS145
864198,IPS124
864199,IPS296
864200,IPS129
864201,IPS409
864202,IPS415
864203,IPS452
864204,IPS337
864205,IPS262
864206,IPS197
864207,IPS397
864208,IPS260
864209,IPS393
864210,IPS51
864211,IPS73
864212,IPS174
864213,IPS371
864214,IPS357
864215,IPS416
864216,IPS430
864217,IPS279
864218,IPS35
864219,IPS360
864220,IPS314
864221,IPS452
864222,IPS223
864223,IPS115
864224,IPS418
864225,IPS240
864226,IPS151
864227,IPS237
864228,IPS160
864229,IPS495
864230,IPS162
864231,IPS38
864232,IPS151
864233,IPS324
864234,IPS84
864235,IPS4
864236,IPS240
864237,IPS321
864238,IPS122
864239,IPS208
864240,IPS119
864241,IPS79
864242,IPS62
864243,IPS398
864244,IPS304
864245,IPS297
864246,IPS402
864247,IPS470
864248,IPS316
864249,IPS175
864250,IPS90
864251,IPS430
864252,IPS415
864253,IPS302
864254,IPS415
864255,IPS157
864256,IPS171
864257,IPS445
864258,IPS461
864259,IPS322
864260,IPS178
864261,IPS397
864262,IPS414
864263,IPS494
864264,IPS482
864265,IPS221
864266,IPS221
864267,IPS466
864268,IPS448
864269,IPS220
864270,IPS206
864271,IPS353
864272,IPS453
864273,IPS45
864274,IPS51
864275,IPS357
864276,IPS162
864277,IPS446
864278,IPS105
864279,IPS369
864280,IPS466
864281,IPS187
864282,IPS142
864283,IPS305
864284,IPS417
864285,IPS462
864286,IPS227
864287,IPS479
864288,IPS270
864289,IPS158
864290,IPS425
864291,IPS205
864292,IPS335
864293,IPS300
864294,IPS410
864295,IPS92
864296,IPS409
864297,IPS344
864298,IPS428
864299,IPS382
864300,IPS197
864301,IPS261
864302,IPS268
864303,IPS284
864304,IPS250
864305,IPS382
864306,IPS369
864307,IPS188
864308,IPS485
864309,IPS463
864310,IPS196
864311,IPS466
864312,IPS227
864313,IPS62
864314,IPS466
864315,IPS203
864316,IPS273
864317,IPS260
864318,IPS202
864319,IPS180
864320,IPS157
864321,IPS132
864322,IPS324
864323,IPS300
864324,IPS215
864325,IPS333
864326,IPS181
864327,IPS238
864328,IPS261
864329,IPS118
864330,IPS38
864331,IPS389
864332,IPS75
864333,IPS150
864334,IPS204
864335,IPS123
864336,IPS2
864337,IPS85
864338,IPS268
864339,IPS187
864340,IPS233
864341,IPS47
864342,IPS213
864343,IPS258
864344,IPS342
864345,IPS132
864346,IPS159
864347,IPS32
864348,IPS1
864349,IPS183
864350,IPS469
864351,IPS60
864352,IPS313
864353,IPS463
864354,IPS450
864355,IPS6
864356,IPS214
864357,IPS49
864358,IPS288
864359,IPS30
864360,IPS184
864361,IPS154
864362,IPS435
864363,IPS102
864364,IPS359
864365,IPS255
864366,IPS403
864367,IPS227
864368,IPS116
864369,IPS499
864370,IPS440
864371,IPS178
864372,IPS351
864373,IPS150
864374,IPS86
864375,IPS35
864376,IPS171
864377,IPS117
864378,IPS130
864379,IPS221
864380,IPS277
864381,IPS420
864382,IPS94
864383,IPS487
864384,IPS357
864385,IPS106
864386,IPS287
864387,IPS207
864388,IPS317
864389,IPS205
864390,IPS489
864391,IPS404
864392,IPS343
864393,IPS416
864394,IPS476
864395,IPS294
864396,IPS224
864397,IPS245
864398,IPS210
864399,IPS237
864400,IPS24
864401,IPS473
864402,IPS33
864403,IPS337
864404,IPS191
864405,IPS471
864406,IPS297
864407,IPS476
864408,IPS280
864409,IPS193
864410,IPS405
864411,IPS348
864412,IPS150
864413,IPS296
864414,IPS415
864415,IPS90
864416,IPS117
864417,IPS288
864418,IPS119
864419,IPS377
864420,IPS280
864421,IPS463
864422,IPS379
864423,IPS295
864424,IPS26
864425,IPS188
864426,IPS482
864427,IPS298
864428,IPS155
864429,IPS440
864430,IPS405
864431,IPS428
864432,IPS456
864433,IPS306
864434,IPS437
864435,IPS384
864436,IPS430
864437,IPS84
864438,IPS339
864439,IPS491
864440,IPS318
864441,IPS237
864442,IPS58
864443,IPS114
864444,IPS243
864445,IPS439
864446,IPS70
864447,IPS83
864448,IPS366
864449,IPS384
864450,IPS172
864451,IPS191
864452,IPS227
864453,IPS336
864454,IPS253
864455,IPS73
864456,IPS209
864457,IPS398
864458,IPS273
864459,IPS481
864460,IPS67
864461,IPS236
864462,IPS429
864463,IPS96
864464,IPS272
864465,IPS369
864466,IPS492
864467,IPS361
864468,IPS175
864469,IPS464
864470,IPS217
864471,IPS95
864472,IPS459
864473,IPS347
864474,IPS147
864475,IPS68
864476,IPS483
864477,IPS429
864478,IPS233
864479,IPS288
864480,IPS56
864481,IPS257
864482,IPS124
864483,IPS204
864484,IPS275
864485,IPS167
864486,IPS424
864487,IPS466
864488,IPS97
864489,IPS145
864490,IPS91
864491,IPS125
864492,IPS335
864493,IPS76
864494,IPS271
864495,IPS147
864496,IPS328
864497,IPS98
864498,IPS110
864499,IPS296
864500,IPS464
864501,IPS311
864502,IPS15
864503,IPS382
864504,IPS80
864505,IPS203
864506,IPS281
864507,IPS366
864508,IPS328
864509,IPS480
864510,IPS465
864511,IPS267
864512,IPS70
864513,IPS79
864514,IPS278
864515,IPS271
864516,IPS488
864517,IPS307
864518,IPS248
864519,IPS284
864520,IPS233
864521,IPS2
864522,IPS338
864523,IPS369
864524,IPS297
864525,IPS58
864526,IPS338
864527,IPS2
864528,IPS127
864529,IPS38
864530,IPS429
864531,IPS302
864532,IPS61
864533,IPS189
864534,IPS309
864535,IPS246
864536,IPS203
864537,IPS464
864538,IPS358
864539,IPS74
864540,IPS489
864541,IPS125
864542,IPS70
864543,IPS321
864544,IPS184
864545,IPS211
864546,IPS468
864547,IPS162
864548,IPS312
864549,IPS457
864550,IPS349
864551,IPS210
864552,IPS337
864553,IPS421
864554,IPS483
864555,IPS406
864556,IPS120
864557,IPS409
864558,IPS111
864559,IPS367
864560,IPS339
864561,IPS279
864562,IPS364
864563,IPS415
864564,IPS437
864565,IPS192
864566,IPS138
864567,IPS284
864568,IPS296
864569,IPS199
864570,IPS415
864571,IPS68
864572,IPS366
864573,IPS202
864574,IPS449
864575,IPS28
864576,IPS472
864577,IPS455
864578,IPS176
864579,IPS383
864580,IPS245
864581,IPS108
864582,IPS242
864583,IPS220
864584,IPS396
864585,IPS433
864586,IPS77
864587,IPS185
864588,IPS51
864589,IPS450
864590,IPS234
864591,IPS370
864592,IPS225
864593,IPS187
864594,IPS3
864595,IPS410
864596,IPS329
864597,IPS392
864598,IPS179
864599,IPS496
864600,IPS214
864601,IPS271
864602,IPS301
864603,IPS275
864604,IPS454
864605,IPS257
864606,IPS376
864607,IPS68
864608,IPS332
864609,IPS227
864610,IPS188
864611,IPS301
864612,IPS467
864613,IPS249
864614,IPS114
864615,IPS287
864616,IPS29
864617,IPS446
864618,IPS479
864619,IPS225
864620,IPS73
864621,IPS217
864622,IPS15
864623,IPS109
864624,IPS363
864625,IPS496
864626,IPS375
864627,IPS113
864628,IPS12
864629,IPS297
864630,IPS394
864631,IPS467
864632,IPS46
864633,IPS475
864634,IPS425
864635,IPS423
864636,IPS242
864637,IPS25
864638,IPS261
864639,IPS494
864640,IPS290
864641,IPS220
864642,IPS337
864643,IPS414
864644,IPS143
864645,IPS312
864646,IPS164
864647,IPS454
864648,IPS86
864649,IPS492
864650,IPS227
864651,IPS90
864652,IPS157
864653,IPS189
864654,IPS197
864655,IPS102
864656,IPS1
864657,IPS181
864658,IPS385
864659,IPS212
864660,IPS363
864661,IPS153
864662,IPS52
864663,IPS73
864664,IPS142
864665,IPS435
864666,IPS311
864667,IPS320
864668,IPS62
864669,IPS78
864670,IPS25
864671,IPS454
864672,IPS220
864673,IPS187
864674,IPS132
864675,IPS474
864676,IPS368
864677,IPS158
864678,IPS264
864679,IPS469
864680,IPS462
864681,IPS225
864682,IPS55
864683,IPS478
864684,IPS382
864685,IPS109
864686,IPS184
864687,IPS46
864688,IPS192
864689,IPS332
864690,IPS117
864691,IPS435
864692,IPS439
864693,IPS474
864694,IPS58
864695,IPS37
864696,IPS382
864697,IPS493
864698,IPS31
864699,IPS25
864700,IPS441
864701,IPS195
864702,IPS18
864703,IPS160
864704,IPS66
864705,IPS465
864706,IPS286
864707,IPS242
864708,IPS7
864709,IPS447
864710,IPS88
864711,IPS284
864712,IPS424
864713,IPS396
864714,IPS366
864715,IPS270
864716,IPS368
864717,IPS29
864718,IPS163
864719,IPS204
864720,IPS310
864721,IPS292
864722,IPS409
864723,IPS209
864724,IPS139
864725,IPS74
864726,IPS448
864727,IPS42
864728,IPS96
864729,IPS175
864730,IPS75
864731,IPS370
864732,IPS151
864733,IPS173
864734,IPS390
864735,IPS214
864736,IPS419
864737,IPS82
864738,IPS52
864739,IPS55
864740,IPS370
864741,IPS17
864742,IPS250
864743,IPS371
864744,IPS126
864745,IPS177
864746,IPS355
864747,IPS5
864748,IPS185
864749,IPS305
864750,IPS384
864751,IPS419
864752,IPS217
864753,IPS149
864754,IPS239
864755,IPS169
864756,IPS44
864757,IPS349
864758,IPS174
864759,IPS425
864760,IPS371
